Image,Latitude,Longitude
AWYs27x2WjPTn2jrqhbVxYqvi8-L9RE_Ok8ZrTxRGmsBfmBcvIaxql8qdtvyb2eSYi4RHoLTHsw54U7kW_Uxm4ZVLYVoOcodnub3sp_cC6TFpcBPLBGAbI0dw50NtjyLeIMobLzQlKhrvbwGtUkq1ItfkXYR4FJYFBWp7QQs_7AHBnH6Cpfx.jpg,18.49268,73.8479
AWYs27x2pZ9R--SPty9Wrob5l1GIPsGhiNWX8PKXMRaiVwYA_VNXd_-A7UCrfFV8mYoOZ2wmjYUCAHCHdnOHUZUbimoSh1Z2wH-0jWpMIaokt2Un6Jb9TsNCS2zBj6JLH5videdKjR-Vg3cSMXMfLPyR1ICQmkXcyucwQBul11IcrLxtEvj8.jpg,18.51693,73.85674
AWYs27x3eYpU3lb6i-eRMNqqGauGKKM0wNN8ySQgGFXRw5EFoC-i5ewZ6UgrlTYqzJ_iVpiOmbfNRq2PuKufdQjNbILq8y5yZMNBwE1W21Qf1dLnzFQzvtaSe-lAItoSJh2HpmYf0DIlDeurpo8ZoQu0X3rOUofLHsYT4cNphlou-GqhDLrj.jpg,18.52043,73.85674
AWYs27x3xRIuvLcEYDHKozZVxg7HzYWPYzDxYbV4k6nBYm5O5WFxvDjNDpmwIDXIixN9fw_qDBRsdmsoWzzi4HA74sh6uU_B9H2q4pFEE7R_bU_MFGmwdCREyzILOLhSUUzNRXG61yuOgBzH0okMCmOR4G4OM18MCI0_eqc_Tk9pFknww1tn.jpg,18.52589,73.86102
AWYs27x5C971RwGwFKAQHqUsoa4uYtE8SSepT59-OdLZMIISQG6BLFTJlasV1-Y7ll1dxgn_qtX0rH4DHnX0u4lcpRrgpmoorLdac6dK-TBzdZkw5qz3FxTx1IqS_Q56Yr5-cVG7AneGwSxjJl_5tjzimeTlXb_77BBulltgdfpjRnPGKYVj.jpg,18.55761,73.79219
AWYs27x6l3RZXW5ZqPFFggTo-bruaHKOsYKyfCEOjCmiW8OSAtbTkb1YP7xXrZlhXr6hZwjTi_Kz5e-kaOOlphCQGH3WXlYCtU5Dv8XWydzT2CVzjkaeuCHpZr6Az8ORYBo2jvkatPgW1ANhg_OolBlSOR0-IfontbQt_fVuttnLq1XIYASW.jpg,18.51885,73.85794
AWYs27x7H1VHV5JvDWAEEiHRSL-YdsVbnvnHlSZj0zWLTtehaAld0Qa8pRk2UN2OkQF0oe5_icpJdKjsU7vIfA-IpbpGAUuRyt-ZL33V-jjKyqkFrQ_3hJMbkKaD5eOWE5vvpVTxJ0ydsUn4p0nqWxUzDNhZQdDq_WzjBVLEkFMs2d1mL3JZ.jpg,18.45106,73.87962
AWYs27x87vvzQrDTCDRJ4QPNCbCLIJjEPdtRGdnRg_X4_F6-dy_vi14QK90zoedO8kmz_vPVamEjHYDZfHUVPfiAIffoQYJ7qfwAuiXsWYv0sDrH-_YGS1ywfRwdeIW-QMuy7DOHFEUQC2zHGnOgKdjMoUQbZD6F52OEz4IJzD9nvqeO18m-.jpg,18.27694,73.62191
AWYs27x88_XGh273CfeTlofWFAOFmTQWLbABHFfqM92IqPncUmSxZxTocatwrDotKK-fpVoHVR2liLOebyR4FOa02EJGZ20ivXeum07SrLRv1FEq-MoRJCPnapOqlNtr6Y3elVXdpbFedY6_FD8OOTRfrdk-nhx0oRr6mzwZuX1AS9h5-H5T.jpg,18.3654,73.75495
AWYs27x8CU_0ylSNs4LAo9k2sqPP22A2Y7txsHVR8z9RsfVZj3j-2dkEashTIiIpb1Zfhsc4nOKGZvZCSJr5lC7hPWwUgTs4ah-JFsLdZYB3iJ3I_cbjk8L-doVETfONMlGWeZQkLWHVnWC685cICwfqb0kttVb6ul4CS2p-BbhPEkgSdaY.jpg,18.52522,73.82833
AWYs27x90qtpkdjUZJIx96VAIjolS4PX_t5cQGLWAs3icSJZsmJNTOAKoSicSb7FlMJsmiKYkucXJYqO-HIVuF7VVm8teLAL76yqu9nu5P_imNF-NHDtvHUJaPO10Gq9Ckvil5vW5t1_Rs8abnz8QHYkfzb7XMzBdmFZWb4GEiO7n_Z38Axd.jpg,18.49298,73.83656
AWYs27x9LAQzZHtkG8zeKdS-mB0dZ5BS27GraMkqQveEXUblLuBanrnWedXw2Fj0gohec1Fn8U-ec_KWhVY_F1eNaPmEJQ6HZtrXOpkpEeFe3iU_-V7kfIeMM8IiFdquROkedRVRdzIWsBxO9DARMIzU1wZ4ErNf4X3tnxxqG8yuDuu47CF1.jpg,18.52566,73.85029
AWYs27x9V2hbKei08OZKHS_Y_Cuny8ku1QbwF7p2MwN7vJ-3c5qRZc9Y_F5g-zcqPXpx4uKcOiHkjgHzCfbZe-qlFTGupQ0lFjERuwtT-BgjsDVfl-CS_ulQb7VxBZrga5v5N04MM-q5tx8lX26M5RjnCAh-4HS4z2gRQpGWMfS38AvodqXU.jpg,18.3769,73.75367
AWYs27xB7SF8gDorL0iwqD5uv6YN1Kghs33enQd_SWvV3ANloJVvwEp8O5E9M92DDB1GuMQ1kqN03YKW6gFpdI4dw7Cl4pBi8-jcV7SkQPuIl583Mwgi_izlXr_CSrljgYduRXKWgN_ddKfMSqi2U0Geo7xjRfwxwQaiwEhaNjd4ecBA0saP.jpg,18.4923,73.84567
AWYs27xD1isLIOytCBp6XIQ9O7DLtjnuMGYGi_sSxGx8QZLO7g3j6GBbCpPNFDMYsD2MCbBKAcbHDC5jcTyKZOcvwK8kZx773SimeraVYRCpls3f9TOfjisIPZXKbXv5frmWWX0iiLAxlcU9G8SbbqLmBYXdQs6PILmMZYd5rJ7RKMdsMflK.jpg,18.52644,73.85073
AWYs27xDTzYz7ZTrwRAv3R36gFH7dfc3nO8xgFYt3pv2QxRSmQYwTXVGS6llw7YxxsM3fh4eitLmGseMMdMY8jNMwDRg5xv9am0961zZ3nLHy-90yklHgb5MxAvSmseVK9QjcTdlJ53irOjF0lI8ov3aLMo6MfN2mECv4-ylXJLRjpx83WTO.jpg,18.7611,73.40077
AWYs27xEPEmpDU8NEKkB1EvP4eUnr_iRXC1rtUx6rZDHtdWgWqNQ_A488LwLoyn7y41GGEpSLsg2aKgMqTI8Yis_dsKFdBfeZQ23JtAg8jxM6WICSt83Ohsc7_-lAWIJHTUiADlW-sypHYlgNya16Ow8qDVB1jsbz95uF342QTZJ3wvtVbrJ.jpg,18.36612,73.75589
AWYs27xGRY6CzKKsG4a1pSXJlmN8KjGFrdX6SScT4s6URLdU_4qxjTHUAofPklOcxjlp3WWSikjZE7OHO0BeyxD0xAUlDCpi10tz9YyJm-gDWy-GR645TsHLB6ON-pnfTF1sDJf4xps7qISezd8PLwaA7q0u3p1_N3Ttntq0X0aM-Ip0f_Xu.jpg,18.44005,73.77647
AWYs27xGX785wQWCRX4xeOnkaXa-q8KxGEXLzfqFqcgz9ghLovPAgJ1Ob615HfFeuCnHUX43CFvR0ftkM_dmjeW1_pFDp8Q7D-yTd3j-JXLZX31KybdlpasdNLiZUALz7dqwhXXIQL2qo-DP_CY8-8GjXQmWd32EEEHWxu9Q-_bW83KGTeER.jpg,18.51988,73.85436
AWYs27xGwSYlKQd7bi_P2yyah3cl7UcxcNwDWiHLsmldPrzbLRL0zf3ka3Fl1hNrgVrh6KAnQnD47ypxoDtdJ_BuSWQMN697AhIjlgCl3z_SPuRIHcCm1KG_bvl1SMOpnQtxxEN9mDZoGirDbLs7v2HIaADTtr4RuiQpbtnNfobXGwi1M1Ch.jpg,18.27763,73.62345
AWYs27xHbUuD5DX1maSfG5PDZtObKse5UmP5D0eNJI3AZt8etTqWPeMot5LX1Vy0Dk28V7gqtcyoR_WjkHbK1i7y8ogQHFU5yAuL3TY62-SVqWAQyh0daZwTBdGY04IdHeWDJzHeZYJwf2bFeLhnZ3QN6KGWcDsXY4As0OfHS3GTrK0SySvP.jpg,18.51643,73.85613
AWYs27xHfgWAqHoYJDeeTRc-Cfk_jEfKOCo_zxln_y6lebM7W7hUW_AIAvb2poQU0or-rNFFvHc5POtOcddIYbGlW8_fqDcwBc31iUgnSmuiJUogh_GVR4njKM2ISr6pYP33HGbu1CZ0xgTV4JiwLb6irX6r_Vhh5iT0mC7OSzSTbOIKIUdJ.jpg,18.51879,73.81629
AWYs27xHq7bF9jVpC6LqUD98Ay0HwXb1NH4NRBMtUvvhj4rRSugYw_LXt4h7LHX696E1KQyibvZSDbkgvll5pqtlBhm9bK5yBD4YZrmUgFIi2TZ-uSuWDA1AoPQvcaeU-BvnqH15o0pUW6woZEs7fuy_0JrssfUzNeiGYjp9fzxI8eG7oFYe.jpg,18.55763,73.78812
AWYs27xIX3TV36PJCtOyTX1xlyHS3BBTFEC6E47vRWVEKkBvIo220pRVMsqMkJvOQGhSi78nwG33kJCWsQYRQD32GkABc7h5G9qLrHyTsFzqOfwJ4HbJs2q2Ap5EB8HxWNWKEO6hLmJbl45KoBJoVUwStWRSG2qDd_IueMhXxLMgWcVCQ59T.jpg,18.75341,73.40372
AWYs27xLMP0UXAvlle0hv7V0n8FrZyOCn0lC4DDAfGv2f8SOgsSn9pczv7C7EIWQhe29GrdVb3iz0LiGe5_A0nawSh9W1ZPE3jp9IZ3m_Y5fyMm2L6VVD726Qc7rTibcO5kxQjwHabnjN3Wq6sKV--kiUzT9wqMkxVIxDminYy3zB3I2GE2B.jpg,18.52043,73.85674
AWYs27xOdG1RDVVVqvt3NKqvJ_dqFyz-TA743uWTns8_QMY_f7IL4rpf71Ius9Q_FtbHmlmZUd3vlLF0xrR5LrHbANKVaWmN1WTs2f8I04rmQGyrwr1wvRkQi0lJLfpf08qKHJfNjvuzbE9vMCiAKB6zwqSPNgGosrTPgUnhnjciK-Nkyt0O.jpg,18.27735,73.62209
AWYs27xQbzdoGS3csRxArwq3VwNC9MX4HUcm3iLUGrZe51rFtbBFbrRTTOYIMLycuW7MKPo78uIZdM5V88ckFnA9zffI1OY8w6BvM4RbG7SMG1Xs07M2_COCaCn5ujJn3YQo6q2Stjzlig7iTqMeDQEfmdn9ojj3DmcK60BIGsUUB9kyDsPA.jpg,18.52394,73.82666
AWYs27xQdfKHHoNSODdlh8SW5U_nBejvjk5LVZQ8LjtoZdi0M0JQxhFJEoNYTyRARt--e7Gnc2x_QmExiuDJbgF5ZQMzX5-rGjxS1fcRmyJwks7qEfgDV5I-pfsH6mh-pzc8BzbRfOC5ACMqaqgjCFSpP_cSMgu7THOXWpuhInViTaK0m4m-.jpg,18.51676,73.85428
AWYs27xRgo83SF7dRMHbxJjd9OFzG1bzdLT8AjgPuG7JYHe9C1vc40LKNdCFCmDYbhL9M8vT-HDs3cEQo_6O6ezkecK5fm0B5IZOXk-3Jbg-FGGTPBy9FVH2mMsggz6GDApOm-ySxEJpO2rOg_zbTP8PsWvtjnLYdk4NanyE9XzmYYrWhqLT.jpg,18.51988,73.85436
AWYs27xTzeKReSsZRla-LX3B9h5INoM89JftrxDcYbBqs2E65ktm8_xF4uyHzIHPB0U_HpRCqwWbA3wn1L5MUGUyGVGj30XR4CIl4HQbNaGP1-Fy1ufPX40qCI8NAYBeRv2Gl2X7mJZ--E2N_3Mu5G8Mm8uZfPU65_K-Hz0Amd9Lh-64QrQ3.jpg,18.49123,73.8354
AWYs27xU3SiSWA7Y7kQ9ZwyyWDDJmaAw9fyx0jrAdeHi0NGapA6hYmRHVBE4prypEBFI-7kPnOUMhV8Mcp5T6Qr0MCXEufeletRfhdpjo8d2kjSBjW0ylKEqNGuCJWPYZeT2rdCf284xNBrhO1oZYtoJfbMeXdkmMbNp3yTnLz0co5vr8PKZ.jpg,18.44498,73.76455
AWYs27xUCD8rctfldBKM8gM5czc0LefQudfs--z6iNa6TyRo-bvTLqx1PTLdVYgviC1kZJooiWKfQodL2z8k3RXEDudOeCRNe_GMcL6asIU4sU1YxFbWcAe6ovaJEgQBpbByyDr3aZ_CL95-BAI4LZfMO6iA-VXqkaTQpR_HcwozFlYeElhQ.jpg,18.75175,73.41703
AWYs27xVBuU8TE99vkspGckro7wjomFwE3flM5jQrPF7Ql9xjSKeIb0PwyvL11yPLpo5Ec1rTz7CpLGpKgf6Bh9y3K2-800hvRdY6d97hKx0LIP5sI_1jzAG32eS6cIwUCSvsRkuFUWestlzdfqme2WT_Xuvnp0NXhAWNC1kF871cY_wmxAb.jpg,18.44806,73.76628
AWYs27xVKIpS4zX-mMpcZ07g0iW6Fqnekm2bmKA3PkWzFXXjb9KZGRI_6I6oT_r2hkTVmwevtEY1HTpuNc0Tmuq0-SIc-F1Xglf5C3jqtx-1d7HBPzflepYMJf2zdiqqRoEcZiK_cjMWJhNCfrpVukcTuff0bFY_swa940oMAG2KFHBkbnlu.jpg,18.52591,73.85001
AWYs27xVMG7Vnp4wm8M98Bx1joTMnDxianVGMDRuLrFsnjdACSJ4lyjLbKmjv5P3bptIBZW-BDG319wwmOn2CyQJ15aTrZlfDqROmrsLkq_q4eOp0CxGk4f0qCtTWdfrDmgBmyAf34capBSHmQbGkD6FApP2Giu_81wkqperJPkSq03LFIRc.jpg,18.7478,73.40684
AWYs27xZMnfAd0d-QQVJp342gG-zUFZVw789aTqqfVUfb34wP1l9hYmiBLdUbLXBSbAy7g93evQ69KoEGQ9InONvgG_Ci2yDofiRZefL-Vs14A-1PE0T3ER8km88E6V5vL2kgtBAFONa3-EX7S_NVGPI6RrWLXzZlPMXDsFH0kFRwWmvUxZp.jpg,18.52584,73.84994
AWYs27x_fhtJTUGdpoOcv9CZ6G3isaFomQJFll9Nwu8OIamdTM0AXInOGb0Nr2uxj1QWSseMLYkuKU3tvCALJGe8qu587mefcTKw5nGKWsNyKFBWHDXEThPqobkRKEin4x-EQd-9U5tdYgegpL6Rh9flanV_9LDIRh7e0VlUAtW6909JXixi.jpg,18.44842,73.76207
AWYs27xa4O--ZjunBqUujyYiKV1S4nOAFA_bqA8pGbZ2zlSAheweMSqV0EhPjCY3xzbhBkJYeezdtGOPS-SqzXadCATFNzTNjO0ZUyS6ZFsHTf35RXQYwkVQvpBHh5bM3_w8W1A3Sd4LKIrceI7rXcMQVV4DJbB6KezoOZEEH8mwsqcGdJfd.jpg,18.51798,73.85411
AWYs27xalNdPzNRaBj6i4HuLz1TsJ-6-maLSf0uiqbfCPa8BN5_V99cskvoVBoSpQrUn64-NCy09v6fNX4iVLg_2BDLwOaw0frF8L0RTzduTxDUrcYOSDt4zJ8yu2xLs0XoGL_HikQFRlN_PYXI15dx-KG-bKyCxplx1tHVqMIM4gpSqC-T-.jpg,18.36678,73.75586
AWYs27xaq_jBGWidrn2L7DrZAsHsGgXSyDHnOD85xSSvmOYDjD_HwodT3sqvrIROP_v5ml8JwTJmyccMuiRdxQT0kPcyCxv3P9BqqDtBA4phiUHKDj5DZa1y7fw9Nd-sSDJ3uNqfP8Ap89C1v_ruAMv7oN10H4e3c5mpPjlU9ZWBTRfq7-NT.jpg,18.51714,73.85721
AWYs27xbDIer4BH_i0_f4dxdNs80PNUdBLP3oTI3Yh42C01uQct0VPB_ScgPmNWV6045E8ggntzdjfG2rqudNIGgFd1dBktwAOz76EzZqTbvnqDWKYHue-fh4oCv6O68lWHQcq3kWFf_T6WggztyILoPqfudrpIGz0h3ubeJERHzO8smqaM.jpg,18.55316,73.79276
AWYs27xby4CL3o33e4ucqURj18KF_uSH2AbcvQZqzaCW_ECx4RXQMg1UbyXIUmNznPreVgQp_xdSVBdXTmAOLBeRoemd3QS92L6tjqLrlXEi3KUcno07tPjPKQk4NcwFvF5518sjhg-4N7G6x7ngDM-bYOPGJ_xfEhDWjtAntTyGLtK0r_zY.jpg,18.44443,73.76497
AWYs27xcGID41yZvFRz1-Fv3_vloNSTy79F_YKcE9K1pbRorqP83hP5GIcyuqiKfCknb6-VaiEn_S9QlTG8Je3jzNN_RlA_tzxuV2RSXGrOuwFuURNgxIjREKj0U4AuHrWGtyruBtsENT7hNUuRZLdTzGI6U3FyKos8FLqZUzOvc03nIjRRR.jpg,18.52031,73.81555
AWYs27xd81ga9Y-6BCgqfdxWtQ8xl8JTvLlF0Vgy5XuUj6vkJYjqSUWebdgI1SHg4qBtePvYKeNoYhMOo930LXD6jhte2NdCJY7FYmmdXN52CJW3sG7uKmHFDfKv09dimLdlPzg6LUxPpP_lhvyLrsFcGOxKl3-PL1CjivVcdDflXudQqKFF.jpg,18.52589,73.86102
AWYs27xedBaZgdy0h1GfDKqWopLqzwJ3PnKgjWbtavrrbFZP3IrNekQUvZrTTfZ_BE1wSyKDcahBVUmIJkK8QEa4WULsbDdx7runTpdFYWcS_rGENZk0ckJQQELmmmD4woxp3a0Nk2YgNvdjh62C9zeLCdt6MWeegHIXL0MFzpn_aGDe80go.jpg,18.27636,73.62227
AWYs27xeyugLbhdI7obxUYAdh6k0WcXaFmh0j1q2NiWbS7xiJQhiYNX9yqUeJp94ks7DMYbr4TE7RNxQEAf2P8Gk80iVT9ykP4K-8_qx9mNkmAptTIzFX7zZesbwqV_lZpu0GhUjAnkH-Fkg4HEAC_50BURcJpwTfvFJos-p6KxGlbqQ841z.jpg,18.51676,73.85428
AWYs27xflG1Ry_PScoGJGEhKuMKL2JGLq3q9_5jEAmhNENYBT5v3dMYsD9eOOqgR_QyMkqbQQXw-zj3NWWDLaS1rpCJ40c4z_4fVrjR2SRJuytCBtwikNAq_Mntge1CaduFlSWZj-q7jTu9qferUJrdKHniFfjb5-sZDq1C3yZy4Vqcm0RtD.jpg,18.45154,73.87959
AWYs27xgYrZY6CzTF9BBRASJv7fQLYkrhzkKurBlR0a_SDoLCDG7gbBrrNMvKDIt0utqIG5kL0YD6oC_ls33b4OR64XwB_bVJUG2I6FAfBn-g0SAG5zfNq7_WGE3Drg9r_nonFUyObb_XTBn3lYy8AFCu7PrthC37bfVGBzh_98je12Di5fs.jpg,18.52589,73.86102
AWYs27xgjW1b0oOTImxPzZ8A1ijcVo9TpmaaWuth_BwjKA-vGsXBNOA9xU9vrI8g4h9NW1rfYgEm88seU9dLzJ-1ztQ0Jy154shMVBrg36E0cN6m7tpAqUSKhkaWjJBZjJ2gr922x-lcEyaLcF2NFAMrN6y4Y2YckvkDGroyEJ0BIum3XG9I.jpg,18.52558,73.85014
AWYs27xiQU9ZT0Su6Yp4Ykall1gFkSqMWduqwrdLMDDJgpRVgLdm4BmN1chYbaeAAZpdDb2CI_GsuzLha-avsKg-EnkLDBeHD8Rq-gb6GtAmzzlBM1EfgNK9MmwSegJ4SRestxmElV8XhC0_-GamA6FtA8-feLDIVKU_YaRrUSwBbPmsQjW1.jpg,18.49436,73.84117
AWYs27xjswC5efzo06OKXGzCjQbP-pn_jTv5uVpiHOo3jFNou4MCaaDgVZfcCNzJ151lhJMfd32Ygz6kMnIPlfqN4lPX7NyCwcvZaHO0ND6NVLAFZq4615Pi1DQKWz1XJvEToUUZFPHXjejLK-242a9vhRKdu_49m2b2reUb0BfjuWr0pDNw.jpg,18.51885,73.85794
AWYs27xl-pLu1mCi_akQJh6Xq4KL2_coz7dGkK3LGTfdrR4IXugihfdXxX1xwdQo1tc8sKoQrxxcNsy3NWLO93UFEGAZ0t0rIcxINlZhYa6QOtmxw6UAsbvDZ_mtTZTPW-chHAGxAkXnEjvmZabsaFPsHW7PE3SK4GZ5OK7uF0NtE07IzHHL.jpg,18.51885,73.85794
AWYs27xlNPR2tfDOgUPLogTk-IDEo5CS5wnNRofJmYpgPVtPD0iiaIZtrOrxrpbpvKPGX_6VGTqIBq5khLosmBfNpV8rqvFBHJvnt7KU2AsJQEykz95s5TaEM_ikQGFVIRcjak6BFgdFsLW1XiweNT2DLUurkw0QycqFlzJ8n4IPwNCc4vV-.jpg,18.44612,73.88098
AWYs27xpHJHn70Xf1RLzcHoDCl609hI85Jixg0QNIapmbk_7SQqCns_fxk1bf0ixMM84d2GhUXnUE214u3RQkkrVgD8RgXUeZjsn8UY2yRRQf8spnSKy3SysMnLZGm_RhfQYa1ejJChSck2o0Gsak1CFiRfCxGlrGyTYBAi-5TtYGPHf0Jzw.jpg,18.75876,73.38855
AWYs27xrTWWU3__sC4qk6DwWgcqrClHvgd_FsDgQASNigtuVNTc0y41yiz_5dMTPm1SCRvAk2iS7oJO9yyt5zjCOJ1bpUWtGmJpUrWX5KcpFFBSnKQsVihlHXmpQBuc5inJ8v1uhgVpMMZRLzWbmQFZ5-ane-Y2cn9NfaHd8QlBLiIYJDnJK.jpg,18.49352,73.84832
AWYs27xtDluQ9l3cNPZYiv1aldRbdeceSScZaQKOtxi7W48W_xN4w9astRU01hVpuwveJC3XC3IkuRyY_NxH1e5AYhe8mwHsbpomHuY54Mx-WbNpSflWjhoBDtEp79mjSehZ5jOUY2RHvu11BnJwswRS2LKZIQB-aIhV2EKg9DT_Y-i55J-D.jpg,18.52043,73.85674
AWYs27xtJqoLIqW1W0J5F2EVo2QBZsGXiGqKyEb5JFw2eGwiZ8deQ1VihDPu-jn1fELIMuOK-Ob5xgE4Ml-j24QdNf7DTzFPJ0cymY6Ej-FYbXBFtjadsQPLrqZTvG_MP_ZNK8NC8tHih9spWE531ZJzcyj6oZCE_naF5BJ5BqwoXC95uGMc.jpg,18.49273,73.83683
AWYs27xt_0PEGWxcTwbyCnswQnWswAPpJdwKcfYgi0bY1TWnOQQnyiHB7ngj-s8w8qhnPTAf2kMLLjzmJVfYXhdo23Ru9oBHlNXYcdYWad6kb3VDkg5_LjOZAFCnlgPN2sgIRkvSu3kUr7vTQ75VucmRlJgMSMw5_Qaa11TVR_1pZB7-3UpU.jpg,18.44349,73.76
AWYs27xuzzeK_tC86mZY507uwYksty1w2As6sVLw8NQ6nG7PRTd7vTBEuf1Hq55WK6dbvCu-dE5v2LFQGIp2pWsgOeaPzxxykk5pIuTRZAAa1GAV3GtVWKcUBryGOO5b1kC__rLuKmaOfTNx248xPqdDau0QFjiTA0uEihTJDc0TFqFQ0yuz.jpg,18.52095,73.81521
AWYs27xvIDcoVf9uvpD5PSRvwfhHLBxkTgGXTmDM5T7Dz9Fng9RFAYka2OJZiTxVTc3s9v9Qdgpyr-v3T86eVJRboMEVuEARZNZ6eIud85ZWkBMJk4vAteDpbXsH0w1Ftng4kAFSCq1tV-_stBLmXajm-awoLnz_v97pzv8QeP2QTpMNH6jy.jpg,18.43881,73.77328
AWYs27xwVwi8BY3Wro5xfI8Bb7G2iRCEV1yROtzDYHG8m-zP_W_OlxX597Mrzp28CW4yaKhRrdsjIwM5p7jZQ9fEvKKi0iy0QzWWQyyIt5IGn5fvqxmYk5X7DjjywoO1uirKABLadjfw1DGgcGoq2awIP3ZGDbyeT5FW4GcVXuw-KmO2fF6m.jpg,18.5256,73.82953
AWYs27y-2utNJE58areL6ZT536E2OQd9CBQNlvDrwDQvYEMGnsq7aYqcTa3qijm291IfopItDpSNnJuyRIRVmofHIrDC9uMzCzcGUQhYjZnWR4jzvcwNvgFhFenClf1lz9xp34zec7_gOfAIuy0hQLPUiWFwOmqfevb653m_MfueE7bEUe7G.jpg,18.23309,73.44041
AWYs27y1-MfcvVWMZrsBCwoWHZ2flcNBZ8vF1aAlSkLFKB95a_dp622wbUBXEUE-WLUSe8LKr2C8TkBm1CnaahHG8V_QNX8jtf4n9tFB_5eToUryA1enFcELBKX9DT69alfiNDwYc-BKmMQbUW5Ej7n0LkRpxQtPaA9bfouyyqXGXuyY2LOV.jpg,18.52705,73.84827
AWYs27y1uQN0QYGzJznfQrzDCBVPegbt_9T4Sp5zfbFkKtubTFRMyhd0D9zdvCHl_iTgxnFZsuwT4ytQ-u972qZsZ5-LFfx4kd0Ht8xwj4O44z668wlnZF4FqIDrXwZCGRHVuU0-Xj6OLjq6XotzcmuDqedp3muFO271a6-AG8auO0JFtXqK.jpg,18.4977,73.84707
AWYs27y6X2mXh5zKujgA9ZXdPtuZVi-rK0Zuc5TC6VAkKI4gBwWyfwl7mQqXn7yeh83sSNLRNbg1AbEAt-JmUEL0Qt7dJ4t6LA7vea3dMxQ189jfZfX9WctCOxGTymXcmuLtFLANatovMqSlVzpGVnZN2AwYsrIJlVvSx_7wWez0kW4GBfk9.jpg,18.52043,73.85674
AWYs27y78FFNPmN3mLSf1kCy5CLH2Eg7FuTBLnrn1S0NDMA-eQuWX8y3DLz9rYqriAopSpKTLJGp2-U_01K0gOp_aF0vdh3zXdDiVc1rjbcMnr95UrB-57sfsYWxoQu3mYwXWMcHnSrdDWP_CiuLfiSW9A6DS004Tj3ieacjOcZg0vX3gfyN.jpg,18.51531,73.8555
AWYs27y95U1J6g_RwmaRBh-rJLbmCQgHrbm-vGcArfQdkSh4qsBv05s5vAL-ULop09sW1qYDld-ueD-KCBQYVNjKIzBkwwdUKFMyyfSr-Xhq4OmyFcr2j0iYx7m3GCdX2G-kqRwEPAT9PSFXNziaD6FxVzp9ONx0C73gnka24-P7vUA0hoS_.jpg,18.49138,73.83676
AWYs27yAcndAAzTuKXlMMrv7vwBf0Alsn8tFO8XSbk5yvvhGBt9ABm3f3KZxu5BGWEBZPzDbvrAlPg-JBfDcTR7Xoh8PHi5MKj_zfxBJcdELIdg5CaD9h1ZarLo4f755gyumRiyUfl8euQ2zyLDDcmKxDW5sfVu0l-hRV7PTE7XSwxBdMG9K.jpg,18.2809,73.62326
AWYs27yBLNbozfQNyC3FuZNy98gp6HYbZj4l-hzpq2u9boF-EvGpP79f9zcw19ecJAn0SXZiHvowTzCtEJ87qKOCRf3vlBa6V9CI5bbPo-kucPx-aM_dJ-fcCMDt5jCz151v8i_VyEZz3LvL0VIyhamCxhTW9YIBvmAbreBr9J8Rjh5SXNd1.jpg,18.36571,73.75757
AWYs27yBw7LOmyZWLDByaaJYU0UTcyflF7VR_WcPw4YnK6J5c09T-QkjBCps6k3WEDCu_dwd7l6EG5sceOL6YA-4eUA0mMJo6j8rwV4mGM_tWpMJHihPS5ZLsCr4xcaPkY629zgQyDoiNk-kw0ME8hyuKU1g4Kl6wvSg33ZTPtriFHSHzEgV.jpg,18.49654,73.84616
AWYs27yC8gykDfhDAL0xi4GS9xcEAcxxL74K96eHV9TVK4wi0EL2WgNgTSk372tYSCDUqLVPsqdZx4Gk_d4XDM8ofRIsoG1dh_1LOr-1Aa0p-PevApsu5B4n2kgb_mwA_t8Jj8REl7VHDbvdERQoHDDayg0rAM_ijJTqzhD3alPqEXWKK0ti.jpg,18.51525,73.85642
AWYs27yE9eHY_a9QxJh-gWcVkdGjMah1qpFLqj0LR6ywwGy_2Kp5HUxGoD8cW9sz1dtT-INUXCRxG75W7FcK41qbjjwcgG7H_Ak4EEFA9fqN1qgTq0eulGRoSx_7JcZgLmRGZh-g7LZroFg61NDS0aCGWUsbpNBJzjf3LPYg6WZ3A4lNIhb5.jpg,18.51676,73.85428
AWYs27yExH32kU0YuK_-5ffIUVPrcti0zeYdfg3B2u7YcsSDw2_hQVzBOkpxZm4VH_-Ylzc6jQEZ1C34g-3OICcq3A75H-D1SyjhA0NnrJgm-jWgPtXIqP9n0Ufg_CEHA3_9XozsQPMIaBllNqX0kCE_z4QmpyUbiUpHHjMouIzR5N-QpD-s.jpg,18.48586,73.84963
AWYs27yINI70V3nJq57ngWkDL0WZzAedPIvGgeyCdXs9Sx0SHRy_frQxFgZgH_rxdOBlHqfCwzwHSYDpHjyeev6x08WB5BSqrklNPpAQVWXYl5RoawTDRJjk3_NPc0YUFeSYdd4_OnBuFYscmRuWa1RRt0t5p3yApHeyitwkmbohfAF0XgTp.jpg,18.75343,73.40541
AWYs27yJprCVl0gPzAjypgkVDAOcuZ16rOw-AtdWTg3xT3nE5onDFfreL35ohkPNjLyb4PsPwky0vzgVqHWqZsaxaFxS07QEHe-yPpytORs3y7DmddIrADnSRWT9qwkBs1QnxNrkKdVK0HYGaUZVkUA1mq_X7Lexb7dmPTbrmfSUlmcR-msj.jpg,18.52238,73.82985
